distance_to_merchant,hour_of_day,is_weekend,budget_utilization,merchant_regret_rate,dwell_time,purchase_occurred
489,23,0,0.16757708681931738,0.8332699937207085,237,0
228,18,1,0.6636269303345318,0.5994547124728122,50,0
495,21,1,0.23430394826617074,0.34153250390165446,220,0
170,3,1,0.5907471237332987,0.7479739480871116,517,0
57,1,1,0.19657719792861195,0.0753401661945966,251,0
34,7,1,0.7913093917244957,0.039726577680924025,97,0
346,6,1,0.4844574920942255,0.34880661242163225,500,0
237,8,0,0.1975115856100481,0.708929747481462,543,0
262,21,1,0.542943971014607,0.039696604635512056,175,0
351,6,0,0.3413623284188524,0.32817351898901026,449,0
305,14,0,0.8625346942104346,0.7543093065945943,571,1
371,7,1,0.4038813665242408,0.5886583887350617,2,0
29,3,0,0.8649751815994986,0.484830957884964,428,0
386,23,0,0.21338397022862432,0.5819566192644231,509,0
213,13,1,0.02486051017283586,0.670450655325789,347,0
289,8,1,0.9494302344682564,0.782681916450121,233,1
84,17,1,0.7221677758598702,0.06885074857595208,542,0
437,11,1,0.10055432104572537,0.3468208825737399,317,0
409,16,0,0.6890344049247776,0.6213571824381302,3,0
73,22,1,0.17417374038453082,0.6524460873285659,434,0
484,20,0,0.04832560121197893,0.8613864863594942,318,0
470,0,1,0.22212251600091604,0.3861124002925955,123,0
97,19,0,0.8249061681574936,0.6431646812158217,121,0
188,17,0,0.9241113663920295,0.04309562460409555,597,0
375,14,0,0.045519031445718894,0.8474473454675385,343,0
411,14,1,0.10452515826842157,0.11142786195642329,125,0
77,18,1,0.05628548819245793,0.9141962581146045,476,0
345,16,1,0.8783414930930825,0.8572637470622654,64,1
381,16,1,0.9612551458994272,0.0436650217010347,83,0
293,16,0,0.12501326159954096,0.3810372992954272,305,0
251,0,0,0.2531697069502382,0.10203717755199981,584,0
360,15,0,0.41674776271934255,0.9048484803496892,211,0
233,23,0,0.09331608634351196,0.22230668643839513,60,0
407,5,0,0.6536048300169552,0.20115093770264958,80,0
264,18,1,0.1246557267153513,0.5006415027492256,428,0
60,11,1,0.7930746927326442,0.1769084006803976,416,0
46,11,0,0.7657523391507363,0.36913020875229907,295,0
136,17,0,0.2763445100550954,0.7488066451088647,557,0
402,13,0,0.9783704613261195,0.7949997096401817,569,1
345,18,0,0.06473532856461739,0.9301596698142072,188,0
76,9,0,0.2579524514055598,0.3599251337199252,285,0
449,23,1,0.3472848734432783,0.7201470784980262,73,0
354,5,1,0.08552049736013057,0.05868096932449218,279,0
49,17,0,0.3775371830306633,0.9516484833609952,558,1
85,11,0,0.7365110298621428,0.4734197669698428,171,0
470,19,0,0.09955078476479051,0.9320371934190272,417,0
33,22,1,0.33901380203787157,0.5171550663400554,134,0
466,4,0,0.7365443280370277,0.044861930725278554,579,0
291,19,1,0.05975081468368515,0.7019775905644782,223,0
370,23,1,0.8137109797549751,0.718904137450265,325,1
15,2,1,0.2919819017810009,0.8872410282487837,334,0
376,9,0,0.5116860759906273,0.7918200782522787,542,0
356,9,1,0.9906511236883758,0.4300445943579573,588,0
346,22,0,0.9821201647216907,0.11331682244870067,570,0
449,17,1,0.6509448357684708,0.6348456236733258,440,0
96,12,1,0.03275392779921704,0.36485471486883403,105,0
284,22,0,0.030302335062613928,0.7471911149536123,514,1
40,19,1,0.024965865096513884,0.8692593905548179,240,1
208,11,0,0.5706804537448824,0.25976557469808526,545,0
461,4,1,0.2434926328792898,0.713095622100377,335,0
94,15,0,0.7163769440035155,0.16688234008699143,219,0
84,13,0,0.3529233930766801,0.6611848612765908,471,0
39,20,0,0.16801654414602363,0.13137215313922168,46,0
438,15,0,0.1560894048406034,0.06302867180351268,316,0
21,7,0,0.427526744867216,0.0838399776727623,16,0
394,8,1,0.3609393374594224,0.2270723772111778,299,0
98,1,0,0.6488949603333929,0.5021233997901737,488,0
294,9,0,0.02879259399248857,0.26166217126724545,2,0
155,20,0,0.41253665731967115,0.176024110926991,536,0
169,7,1,0.5354806089567787,0.6151470980368103,10,0
35,21,1,0.3207352190492515,0.9663981209105805,21,1
63,3,1,0.14598168045876103,0.7196787234662161,443,0
167,9,0,0.6722221337348371,0.38775005457857736,359,0
157,9,1,0.6681980198747998,0.934783680199516,487,0
29,2,1,0.08556124205140325,0.6581514741995936,215,0
467,17,0,0.9045199143483637,0.006060083148454409,393,0
9,23,1,0.11469122455470337,0.8240398450140217,66,1
338,5,1,0.728953994582318,0.7451708708660804,128,0
312,6,0,0.9979670994957968,0.11517682266743934,409,0
354,4,0,0.8442495206685495,0.03666342494702213,551,0
42,14,1,0.021680064179007252,0.9205716711904742,323,0
52,9,0,0.656046678861214,0.3905603785820103,78,0
260,4,1,0.7950373514367622,0.13160862911935844,398,0
266,10,0,0.7701686977963383,0.02276749650672394,282,0
213,15,0,0.7190108852795714,0.9403387004667958,396,0
93,10,1,0.9776362559595793,0.933667406836218,212,1
376,4,0,0.9454152023198684,0.1855319040141934,514,0
147,10,0,0.8367155546454955,0.5759670337682666,213,0
13,21,0,0.22199819495268436,0.44123909136327766,554,0
448,15,0,0.693835196731077,0.39658357453031046,184,0
375,20,0,0.9027830477800824,0.6487563936056834,513,0
463,18,1,0.8970347560792805,0.7910364232133965,300,1
46,20,1,0.29647033193302574,0.9262077904650832,459,1
490,12,0,0.49443402779389467,0.5567112337874972,449,0
26,20,1,0.9719584763062499,0.11612447902316336,580,0
149,2,1,0.4380624151379474,0.07650717819365105,128,0
365,19,1,0.6267586821031508,0.1433722367434177,56,0
16,19,1,0.18384512058464142,0.7680721299141448,101,0
496,21,1,0.813032727327114,0.5493539870507125,272,0
417,2,1,0.8780152969002061,0.5501197441550072,440,0
82,14,0,0.004613442536805401,0.7888487779839004,557,0
116,14,1,0.6125710964335824,0.7320098630852827,349,0
186,8,1,0.8446560898472526,0.7014082994723334,471,1
267,18,0,0.0955407827907867,0.1938520162187536,155,0
139,5,1,0.9134429961812878,0.011241575356579436,121,0
264,21,1,0.7887426137042144,0.02964626794952563,6,0
487,15,1,0.5044371955040685,0.8655188311316439,63,0
435,12,0,0.3034543747902657,0.40155599621985905,168,0
493,19,1,0.8316319268127826,0.7078233503810688,237,1
155,20,1,0.0306904136500028,0.27698402783851406,20,0
307,3,0,0.32815439362462673,0.07224243714844125,190,0
81,7,1,0.9091098210204271,0.1849872453820961,583,0
98,0,1,0.7452835288298263,0.3753608946358946,215,0
304,3,0,0.9441690170111822,0.8938354251868433,180,1
121,15,0,0.1781609302439804,0.07770610659448196,449,0
313,21,1,0.39449005453312,0.2426105245099892,44,0
424,2,1,0.2506214481381416,0.4014274602614144,266,0
150,18,1,0.47349671321859843,0.4998902801964693,437,0
37,3,0,0.7763091937953354,0.06318797280585287,547,0
202,10,1,0.2318730567741415,0.6029517430891176,509,0
338,15,1,0.44282357303380027,0.06622492058963614,491,0
144,23,0,0.31425059351607254,0.36137292346902805,91,0
428,23,1,0.6093220110110302,0.06839552827716644,380,0
280,9,1,0.033250828168668645,0.9669617402023113,473,0
317,18,1,0.7562052944736135,0.35204982428358556,144,0
249,16,1,0.9493926230865491,0.11384043793178045,340,0
423,12,1,0.9900230470267337,0.2034488217053979,468,0
179,3,0,0.8062351072358825,0.36678629161716814,301,0
233,5,0,0.8305695299360092,0.7359059638684184,495,1
346,19,1,0.39907998901241093,0.06934273670275981,53,0
87,9,0,0.6571879081151735,0.8501727324455406,581,0
217,15,1,0.30000044660758407,0.20078249155912176,266,0
358,7,1,0.22030682105926003,0.9695795348705227,365,0
363,10,0,0.3424126773455648,0.8210084432554325,303,0
449,23,1,0.40562919229429206,0.49260761956690124,395,0
57,10,0,0.5130203969412327,0.5004084975336877,561,0
472,4,1,0.7396916354307412,0.8093129734714366,489,0
396,11,1,0.846136044708974,0.7322795045534056,382,1
482,4,1,0.1106066288052292,0.4974226204759472,224,0
304,1,1,0.6531368271406309,0.6644953287263983,165,0
123,12,0,0.25357425203464945,0.6386276175837443,360,0
222,6,0,0.33477845768971015,0.09254265679818752,209,0
40,13,0,0.5677165065970833,0.31544243107348,593,0
273,19,0,0.03052111890539766,0.28643983244919013,140,0
164,1,1,0.8397887930699021,0.11619498601966072,477,0
15,3,1,0.4247706018029621,0.9672173586728322,409,1
18,19,0,0.7353064617439291,0.033757882806994655,37,0
359,20,1,0.4972101559218093,0.8452296310747568,7,0
138,8,1,0.9679684346577153,0.7491736786001431,270,1
416,5,1,0.37120588451428915,0.6227007530053985,539,0
410,11,1,0.10522467772861344,0.194643566164305,11,0
211,23,1,0.8807085709086955,0.2601488052640252,500,0
21,3,0,0.5058331285153803,0.4374427844525224,361,0
397,16,0,0.5958761710576186,0.5917812629791728,503,0
350,17,0,0.7943632696152607,0.009638460246096936,139,0
342,14,0,0.4382177497348301,0.9111710562770623,376,0
341,0,1,0.4402667912754835,0.006777707814717537,258,0
349,8,0,0.3043959820332909,0.1624777596495005,451,0
213,1,1,0.08667515464219966,0.07578114217964815,300,0
298,9,1,0.22264498408137867,0.9226168303876978,228,0
307,7,1,0.17635394439663998,0.39687176506080235,288,0
300,17,0,0.09210452148116133,0.3298259507883736,518,0
122,14,1,0.7133837215764053,0.7126938868084776,97,0
334,8,1,0.6907187321862323,0.3500671908501187,306,0
156,18,0,0.3916318120297092,0.22476619222417926,112,0
440,14,1,0.935918019291653,0.9320039946199075,310,1
376,20,1,0.0748006712018845,0.34554374906289387,267,0
2,22,1,0.8740304817152844,0.7427829142220844,195,1
96,12,1,0.46390060143897804,0.24042027033318247,589,0
236,3,0,0.5039300643723378,0.6098411084457676,483,0
273,2,0,0.04638125886716793,0.09444095402020847,168,0
462,14,0,0.7264365182394885,0.027624156533321953,116,0
203,8,1,0.9941161206211517,0.7835595228638815,504,1
273,10,0,0.14457659191412076,0.18552302338585858,73,0
482,22,1,0.984093911649894,0.9133204971273875,371,1
283,14,0,0.8041176164946369,0.31012383132341526,130,0
310,6,0,0.3005500024744542,0.40557132447192146,315,0
395,5,0,0.9098010979626882,0.24497884834704553,99,0
238,12,0,0.8166652803447345,0.12354406981628607,273,0
469,6,0,0.6958556799153228,0.9744117825723686,157,0
141,16,0,0.6530305150850988,0.47216968883105614,8,0
335,20,1,0.4889868697901598,0.5441559389135652,351,0
356,6,0,0.1676293690048697,0.02968881063255646,570,0
251,16,1,0.03442719639892111,0.6151027508866334,158,0
250,20,0,0.8361017856062648,0.21730518839641222,505,0
65,0,1,0.0801519683237768,0.8574277380892557,179,0
168,11,0,0.6520246404378904,0.8417371096660977,596,0
14,1,1,0.1933474484639126,0.3514653083257131,594,0
373,12,1,0.1991618238578069,0.4793246564666519,164,0
455,3,1,0.6483821263500911,0.6952889871333582,192,0
189,19,1,0.16048983959307261,0.2994570750157869,538,0
434,21,1,0.05652092344887494,0.2976663179381469,343,0
90,18,1,0.5140416289560648,0.016811042003160415,274,0
281,5,0,0.7525890248385138,0.8449017710764146,524,0
107,20,0,0.14763880803183926,0.7788740611978152,138,0
360,15,0,0.4974920349675388,0.9295300781109521,226,0
250,8,0,0.3868402696247012,0.15483680275762157,475,0
491,9,0,0.6705472568582862,0.5172000359281169,197,0
267,6,0,0.3312407967733948,0.837055314894122,511,0
190,1,1,0.9317385525821761,0.3258039572162966,287,0
488,5,1,0.9643785571476278,0.26407954218274343,339,0
458,16,0,0.43820139449495443,0.45703452498241026,303,0
145,21,0,0.03545161729168822,0.8280252056068476,87,0
128,20,1,0.28757572602912007,0.11006123915278476,387,0
260,0,0,0.4367333859804431,0.053598021442064714,415,0
397,12,0,0.14569882827527536,0.9682177842832833,341,0
410,0,1,0.08838678220850071,0.5588963044219442,237,0
121,21,1,0.18153922557178048,0.3368628911557694,260,0
96,16,0,0.5261394030290061,0.12274825683499135,176,0
477,13,1,0.07750219172551276,0.1597428199623272,442,0
212,22,0,0.2164823898797632,0.4773693655834783,15,0
305,20,0,0.29499616197424594,0.8743292138368823,206,0
415,1,1,0.7669918213714085,0.47858391182145477,83,0
342,4,0,0.38434239156627026,0.24232645942317654,254,0
20,9,0,0.16922624062938063,0.0812573337683885,23,0
243,8,0,0.1649257640404157,0.5014532557619303,348,0
343,16,0,0.3053444403148663,0.3151733319872423,521,0
28,16,0,0.4013777882171884,0.03205516181430135,79,0
347,5,1,0.2508010476161534,0.9143139339874927,549,0
472,10,1,0.11585406918096341,0.9732511935536454,364,0
111,8,1,0.28225730602778487,0.18321649483624913,309,0
477,0,0,0.7883230245789387,0.4274909027622451,252,0
41,7,1,0.64582130802666,0.07362221094781374,186,0
331,12,1,0.9579096952123746,0.5336137515992999,93,0
97,2,0,0.06359663883647904,0.8188846320635099,80,0
19,12,1,0.09955397625669626,0.6805199942209923,381,0
45,8,0,0.26344874363147774,0.39649214710858083,347,0
274,18,0,0.23306937484801826,0.19313776336367727,377,0
299,1,1,0.7987940976414419,0.5322044453466184,528,0
341,8,1,0.5674812804223545,0.3137528831678589,458,0
64,14,1,0.8742325185709127,0.02477575167265811,574,0
324,16,1,0.6945709490745359,0.9578495545000305,425,0
39,10,0,0.30620087940769625,0.6805284138341728,446,0
62,13,0,0.47740926127678796,0.2731715737065462,395,0
181,7,1,0.9407373033655035,0.9356679579028201,564,1
178,17,1,0.4443327633050036,0.9114757995428865,224,0
393,0,0,0.2796074118315849,0.46274439646989196,544,0
97,11,0,0.7423280453673197,0.26315343694887217,592,0
252,20,0,0.03237366952098919,0.9070863290242305,102,0
423,12,0,0.504513917826861,0.46321995486040557,192,0
450,4,0,0.977760829350162,0.3285976055531,347,0
305,14,0,0.9830216806305,0.8203505402012035,491,1
324,4,0,0.8254406682342864,0.3934282156325598,421,0
362,0,0,0.40761607114528,0.2827662198589963,408,0
472,15,0,0.32263799574437246,0.5490790466053254,43,0
26,16,1,0.8812569126668224,0.282491925392065,578,0
195,8,0,0.19234214411815465,0.6614337241947057,169,0
360,15,1,0.566008782069504,0.4270082596393612,93,0
80,12,1,0.9797003376402501,0.6363428067188214,261,0
122,22,1,0.3745268263175565,0.6917771374506413,538,0
47,6,0,0.19744120243090058,0.8244131042362793,176,0
230,6,1,0.24445816239324492,0.9677126900531657,272,0
210,17,0,0.2966502107128196,0.4647940069328331,271,0
125,23,0,0.7171417459051868,0.7837985219139619,545,0
49,17,1,0.2657501496220561,0.9788214438894153,486,1
158,11,1,0.5376487058191697,0.11212348608843825,237,0
296,1,1,0.00556325129486368,0.44656730052291715,427,0
144,15,0,0.48621385411352613,0.013877974212071598,27,0
89,20,1,0.44262707607592466,0.8135112974425511,18,0
425,9,0,0.2542566311866993,0.7577909980927273,226,0
467,18,1,0.2591340029489033,0.6677039211894946,236,0
127,5,0,0.08072974085272777,0.333307460883854,404,0
403,5,1,0.92662324474887,0.830299294659816,192,1
390,15,1,0.7417218900900291,0.6853942693200623,140,0
237,5,0,0.9163876355327795,0.4554025472313269,284,0
208,22,0,0.2724475073946342,0.9450842361667638,453,1
350,18,1,0.6345017691069653,0.6957437023006304,219,0
483,9,1,0.2783951037747002,0.9737422258926113,361,0
235,16,0,0.26678820705908657,0.538574999429299,263,0
203,11,0,0.9072349501165632,0.3507611896325461,235,0
231,19,1,0.18129141433248552,0.24241919122936606,126,0
101,0,1,0.6535231133352719,0.9206384774359172,168,0
268,14,0,0.33914657432658646,0.4593186205535703,24,0
158,12,0,0.5477889097511763,0.40997854734238415,482,0
357,4,0,0.33504286536519445,0.5707973740198103,426,0
283,8,1,0.6916358780684787,0.1163884167271797,327,0
95,19,0,0.2822263603661668,0.8774890457174201,236,0
216,8,1,0.8022030142586798,0.1380941413660567,319,0
280,21,0,0.12971947112404691,0.3813374264026307,259,0
262,14,1,0.5513211434583163,0.09931786486287442,517,0
248,10,0,0.8856485379769615,0.6745854767827487,393,0
399,21,1,0.8088238877756987,0.24160219777191494,489,0
268,7,1,0.3514577926251148,0.9370781047487945,114,0
76,19,1,0.541373971799389,0.922274345421166,276,0
21,7,1,0.09512992865817138,0.563389659721942,245,0
181,6,0,0.22469127024421454,0.17538910590297496,175,0
336,3,0,0.3487553745925912,0.612469083010579,285,0
101,16,0,0.9707894774092338,0.7015291746727097,400,1
357,4,1,0.1614835767156092,0.7554111823527189,338,0
66,10,1,0.6368844398849833,0.7892359246278633,387,0
295,11,0,0.4551496042816533,0.3698813236906988,38,0
435,9,0,0.9053345877315608,0.30196666763178004,323,0
264,13,0,0.04278076626679017,0.12112501097514983,185,0
68,7,1,0.30123758276692847,0.021274959248477,281,0
414,23,1,0.5188743078619087,0.7511788480549587,413,1
135,5,1,0.6713131556345391,0.633015097425274,394,0
68,5,0,0.6715195789095895,0.8639268661039221,193,0
155,18,0,0.8505943466435868,0.9286019758735194,578,1
281,10,1,0.44847729582817075,0.8555745451405304,128,0
493,9,0,0.5038524694798975,0.8170864707784184,467,0
406,7,0,0.5750522185029547,0.6630188028282136,16,0
494,10,0,0.40092792357114937,0.3087410799277922,573,0
323,18,1,0.1011254080944497,0.45559934481685394,113,0
233,2,0,0.8861262103769151,0.5998648222300069,458,0
119,3,0,0.011601664448419147,0.46948603540849554,328,0
472,13,0,0.7298756635994786,0.8513837310561173,360,0
289,1,1,0.539955458645865,0.6198973308238038,303,0
79,10,0,0.15457956026582476,0.5664552390310338,565,0
359,11,0,0.2926457326011922,0.9083139993916256,206,0
457,12,1,0.9206638998208256,0.14528578552172888,270,0
233,9,0,0.0103859121656793,0.032279851844369434,484,0
291,9,1,0.16802460673168695,0.37112252920695654,287,0
423,21,1,0.7036717200661718,0.6229194124295757,350,0
299,18,1,0.33186147132807275,0.21960943105027575,525,0
229,23,0,0.16076512638621976,0.810854477531742,121,1
458,4,0,0.2585956730807728,0.5285142793776259,533,0
140,16,0,0.7910310864403107,0.21871974245565617,276,0
449,1,0,0.34414065681418715,0.1264822215161564,175,0
323,23,0,0.7575225940979149,0.136501769005672,212,0
145,19,0,0.4776098705106341,0.3283099983300519,16,0
499,17,1,0.5483720162079256,0.07543287489924111,450,0
134,22,1,0.8460123318190941,0.14164534285834451,523,0
161,20,1,0.3324754947486981,0.3929378253431519,429,0
272,13,1,0.6957224980593378,0.8706090361656723,579,0
70,14,1,0.6301122257534029,0.857703075367533,315,0
352,0,1,0.15907267337259579,0.42250230048505844,104,0
388,9,0,0.5821919374279487,0.707560448897456,520,0
495,1,1,0.8870264211065599,0.9982352099465435,56,1
209,6,1,0.42801620244914984,0.19899023097544133,508,0
314,6,0,0.7150693586268067,0.7889023369716166,362,0
319,17,0,0.19632112926618317,0.6420437711350265,82,0
344,9,1,0.5622480107563076,0.27854597274262727,365,0
254,15,1,0.7195374724196383,0.21081279797356434,78,0
72,11,0,0.637794909402892,0.14142822532802668,164,0
144,8,1,0.21892204380726232,0.8347158566870043,257,0
30,19,1,0.8224641412100724,0.815355705715154,197,1
83,1,1,0.7080498463243595,0.228008166308736,17,0
73,0,0,0.8255141264988298,0.3010282502853854,221,0
319,12,0,0.6143954102035413,0.45241715146643,62,0
298,0,1,0.3812348846099507,0.47218599563964647,455,0
281,5,0,0.1287488140321731,0.28568081819265545,178,0
478,12,1,0.9618203728128041,0.058397011152391265,83,0
250,12,1,0.834386702372518,0.5040111492851841,311,0
309,20,0,0.6175470482536485,0.06074070294214484,286,0
77,22,1,0.2211619232675457,0.39214418653672156,32,0
241,17,0,0.9340356777970756,0.7174583557530323,476,1
3,7,1,0.07515900573860845,0.2178321718278139,245,0
268,5,1,0.06575741876050989,0.7225032771339431,206,0
147,16,1,0.03423332862504558,0.9221715551452937,558,0
98,3,0,0.11150406848564531,0.834730045882386,448,0
241,0,1,0.7487992347574819,0.17754615003520924,361,0
303,22,1,0.6260550026225083,0.7493621907146967,255,0
171,2,0,0.7943331812482779,0.6333968253238764,373,0
446,14,1,0.42587364660585514,0.6573854046908822,315,0
437,0,0,0.6048068703479867,0.09395291071641887,20,0
